kmb_route,citybus_route,kmb_orig_en,kmb_dest_en,citybus_orig_en,citybus_dest_en,origin_match,dest_match,cross_match,match_type
N368,619X,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Shun Lee Estate,Central (Macau Ferry),False,False,True,name_similarity
N368,641,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Kai Tak (Kai Ching Estate),True,False,False,name_similarity
N368,788,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Siu Sai Wan (Island Resort),Central (Macau Ferry),False,False,True,name_similarity
N368,88R,CENTRAL (MACAU FERRY),YUEN LONG (WEST),City One Shatin,Central,False,False,True,name_similarity
N368,N11,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Airport (Ground Transportation Centre),True,False,False,name_similarity
N368,N121,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Ngau Tau Kok,True,False,False,name_similarity
N368,N182,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Sha Tin (Kwong Yuen),True,False,False,name_similarity
N368,N619,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Shun Lee Estate,True,False,False,name_similarity
N368,N680,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Ma On Shan (Kam Ying Court),True,False,False,name_similarity
N368,N691,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Tiu Keng Leng (King Ling Road),True,False,False,name_similarity
N368,N90,CENTRAL (MACAU FERRY),YUEN LONG (WEST),South Horizons,Central (Macau Ferry),False,False,True,name_similarity
N368,SP10,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Kai Tak Sports Park,Central (Macau Ferry),False,False,True,name_similarity
N368,1,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Happy Valley (Upper),True,False,False,name_similarity
N368,109,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Ho Man Tin Estate,True,False,False,name_similarity
N368,111,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Ping Shek Estate,True,False,False,name_similarity
N368,111P,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Choi Fook Estate,Central (Macau Ferry),False,False,True,name_similarity
N368,115,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Kowloon City Ferry Pier,True,False,False,name_similarity
N368,115P,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Laguna Verde,Central (Macau Ferry),False,False,True,name_similarity
N368,15,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central,The Peak,True,False,False,name_similarity
N368,182,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Sha Tin (Yu Chui Court),True,False,False,name_similarity
N368,182X,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Sha Tin (Yu Chui Court),True,False,False,name_similarity
N368,1P,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Wong Nai Chung Road (Broadwood Road),Central,False,False,True,name_similarity
N368,2,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Grand Promenade,Central (Macau Ferry),False,False,True,name_similarity
N368,37A,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Chi Fu Fa Yuen,Central,False,False,True,name_similarity
N368,4,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Wong Chuk Hang / Wah Fu (South),Central,False,False,True,name_similarity
N368,619,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Shun Lee Estate,True,False,False,name_similarity
N368,619P,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Shun Lee Estate,Central (Macau Ferry),False,False,True,name_similarity
N368,619X,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Shun Lee Estate,Central (Macau Ferry),False,False,True,name_similarity
N368,641,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Kai Tak (Kai Ching Estate),True,False,False,name_similarity
N368,788,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Siu Sai Wan (Island Resort),Central (Macau Ferry),False,False,True,name_similarity
N368,88R,CENTRAL (MACAU FERRY),YUEN LONG (WEST),City One Shatin,Central,False,False,True,name_similarity
N368,N11,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Airport (Ground Transportation Centre),True,False,False,name_similarity
N368,N121,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Ngau Tau Kok,True,False,False,name_similarity
N368,N182,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Sha Tin (Kwong Yuen),True,False,False,name_similarity
N368,N619,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Shun Lee Estate,True,False,False,name_similarity
N368,N680,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Ma On Shan (Kam Ying Court),True,False,False,name_similarity
N368,N691,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Central (Macau Ferry),Tiu Keng Leng (King Ling Road),True,False,False,name_similarity
N368,N90,CENTRAL (MACAU FERRY),YUEN LONG (WEST),South Horizons,Central (Macau Ferry),False,False,True,name_similarity
N368,SP10,CENTRAL (MACAU FERRY),YUEN LONG (WEST),Kai Tak Sports Park,Central (Macau Ferry),False,False,True,name_similarity
N373,111P,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),Choi Fook Estate,Central (Macau Ferry),False,True,False,name_similarity
N373,115P,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),Laguna Verde,Central (Macau Ferry),False,True,False,name_similarity
N373,1P,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),Wong Nai Chung Road (Broadwood Road),Central,False,True,False,name_similarity
N373,2,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),Grand Promenade,Central (Macau Ferry),False,True,False,name_similarity
N373,37A,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),Chi Fu Fa Yuen,Central,False,True,False,name_similarity
N373,4,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),Wong Chuk Hang / Wah Fu (South),Central,False,True,False,name_similarity
N373,619P,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),Shun Lee Estate,Central (Macau Ferry),False,True,False,name_similarity
N373,619X,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),Shun Lee Estate,Central (Macau Ferry),False,True,False,name_similarity
N373,788,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),Siu Sai Wan (Island Resort),Central (Macau Ferry),False,True,False,name_similarity
N373,88R,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),City One Shatin,Central,False,True,False,name_similarity
N373,N90,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),South Horizons,Central (Macau Ferry),False,True,False,name_similarity
N373,SP10,FANLING (LUEN WO HUI),CENTRAL (MACAU FERRY),Kai Tak Sports Park,Central (Macau Ferry),False,True,False,name_similarity
N373,1,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Happy Valley (Upper),True,False,False,name_similarity
N373,109,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Ho Man Tin Estate,True,False,False,name_similarity
N373,111,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Ping Shek Estate,True,False,False,name_similarity
N373,111P,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Choi Fook Estate,Central (Macau Ferry),False,False,True,name_similarity
N373,115,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Kowloon City Ferry Pier,True,False,False,name_similarity
N373,115P,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Laguna Verde,Central (Macau Ferry),False,False,True,name_similarity
N373,15,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central,The Peak,True,False,False,name_similarity
N373,182,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Sha Tin (Yu Chui Court),True,False,False,name_similarity
N373,182X,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Sha Tin (Yu Chui Court),True,False,False,name_similarity
N373,1P,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Wong Nai Chung Road (Broadwood Road),Central,False,False,True,name_similarity
N373,2,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Grand Promenade,Central (Macau Ferry),False,False,True,name_similarity
N373,37A,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Chi Fu Fa Yuen,Central,False,False,True,name_similarity
N373,4,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Wong Chuk Hang / Wah Fu (South),Central,False,False,True,name_similarity
N373,619,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Shun Lee Estate,True,False,False,name_similarity
N373,619P,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Shun Lee Estate,Central (Macau Ferry),False,False,True,name_similarity
N373,619X,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Shun Lee Estate,Central (Macau Ferry),False,False,True,name_similarity
N373,641,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Kai Tak (Kai Ching Estate),True,False,False,name_similarity
N373,788,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Siu Sai Wan (Island Resort),Central (Macau Ferry),False,False,True,name_similarity
N373,88R,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),City One Shatin,Central,False,False,True,name_similarity
N373,N11,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Airport (Ground Transportation Centre),True,False,False,name_similarity
N373,N121,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Ngau Tau Kok,True,False,False,name_similarity
N373,N182,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Sha Tin (Kwong Yuen),True,False,False,name_similarity
N373,N619,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Shun Lee Estate,True,False,False,name_similarity
N373,N680,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Ma On Shan (Kam Ying Court),True,False,False,name_similarity
N373,N691,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Central (Macau Ferry),Tiu Keng Leng (King Ling Road),True,False,False,name_similarity
N373,N90,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),South Horizons,Central (Macau Ferry),False,False,True,name_similarity
N373,SP10,CENTRAL (MACAU FERRY),FANLING (LUEN WO HUI),Kai Tak Sports Park,Central (Macau Ferry),False,False,True,name_similarity
N41X,A20,HUNG HOM STATION,TSING YI (CHEUNG WANG ESTATE),Hung Hom Station,Airport,True,False,False,name_similarity
N41X,A21,HUNG HOM STATION,TSING YI (CHEUNG WANG ESTATE),Hung Hom Station,Airport (via HZMB Hong Kong Port),True,False,False,name_similarity
N41X,E21X,HUNG HOM STATION,TSING YI (CHEUNG WANG ESTATE),Tung Chung (Mun Tung Estate),Hung Hom Station,False,False,True,name_similarity
N42,681P,YIU ON,TUNG CHUNG STATION,Ma On Shan (Yiu On Estate),Sheung Wan,True,False,False,name_similarity
N42,981P,YIU ON,TUNG CHUNG STATION,Ma On Shan (Yiu On Estate),Wan Chai,True,False,False,name_similarity
N42,N23,YIU ON,TUNG CHUNG STATION,Tsz Wan Shan (North),Tung Chung Station,False,True,False,name_similarity
N42,N26,YIU ON,TUNG CHUNG STATION,Yau Tong,Tung Chung Station,False,True,False,name_similarity
N42,N29,YIU ON,TUNG CHUNG STATION,Tseung Kwan O (Hong Sing Garden),Tung Chung Station,False,True,False,name_similarity
N42,N23,TUNG CHUNG STATION,YIU ON,Tsz Wan Shan (North),Tung Chung Station,False,False,True,name_similarity
N42,N26,TUNG CHUNG STATION,YIU ON,Yau Tong,Tung Chung Station,False,False,True,name_similarity
N42,N29,TUNG CHUNG STATION,YIU ON,Tseung Kwan O (Hong Sing Garden),Tung Chung Station,False,False,True,name_similarity
N42,S1,TUNG CHUNG STATION,YIU ON,Tung Chung Station,Airport (Passenger Terminal 1 / AsiaWorld-Expo),True,False,False,name_similarity
N42,S56,TUNG CHUNG STATION,YIU ON,Tung Chung Station,Airport (Passenger Terminal 1),True,False,False,name_similarity
N42,X1,TUNG CHUNG STATION,YIU ON,Tung Chung Station,AsiaWorld-Expo,True,False,False,name_similarity
N42A,N23,FANLING (LUEN WO HUI),TUNG CHUNG STATION,Tsz Wan Shan (North),Tung Chung Station,False,True,False,name_similarity
N42A,N26,FANLING (LUEN WO HUI),TUNG CHUNG STATION,Yau Tong,Tung Chung Station,False,True,False,name_similarity
N42A,N29,FANLING (LUEN WO HUI),TUNG CHUNG STATION,Tseung Kwan O (Hong Sing Garden),Tung Chung Station,False,True,False,name_similarity
N42A,N23,TUNG CHUNG STATION,FANLING (LUEN WO HUI),Tsz Wan Shan (North),Tung Chung Station,False,False,True,name_similarity
N42A,N26,TUNG CHUNG STATION,FANLING (LUEN WO HUI),Yau Tong,Tung Chung Station,False,False,True,name_similarity
N42A,N29,TUNG CHUNG STATION,FANLING (LUEN WO HUI),Tseung Kwan O (Hong Sing Garden),Tung Chung Station,False,False,True,name_similarity
N42A,S1,TUNG CHUNG STATION,FANLING (LUEN WO HUI),Tung Chung Station,Airport (Passenger Terminal 1 / AsiaWorld-Expo),True,False,False,name_similarity
N42A,S56,TUNG CHUNG STATION,FANLING (LUEN WO HUI),Tung Chung Station,Airport (Passenger Terminal 1),True,False,False,name_similarity
N42A,X1,TUNG CHUNG STATION,FANLING (LUEN WO HUI),Tung Chung Station,AsiaWorld-Expo,True,False,False,name_similarity
N48,182,YU CHUI COURT,TSUEN WAN (BAYVIEW GARDEN),Central (Macau Ferry),Sha Tin (Yu Chui Court),False,False,True,name_similarity
N48,182X,YU CHUI COURT,TSUEN WAN (BAYVIEW GARDEN),Central (Macau Ferry),Sha Tin (Yu Chui Court),False,False,True,name_similarity
N48,982X,YU CHUI COURT,TSUEN WAN (BAYVIEW GARDEN),Sha Tin (Yu Chui Court),Wan Chai,True,False,False,name_similarity
N48,182,TSUEN WAN (BAYVIEW GARDEN),YU CHUI COURT,Central (Macau Ferry),Sha Tin (Yu Chui Court),False,True,False,name_similarity
N48,182X,TSUEN WAN (BAYVIEW GARDEN),YU CHUI COURT,Central (Macau Ferry),Sha Tin (Yu Chui Court),False,True,False,name_similarity
N601,37B,ADMIRALTY STATION (EAST),PO TAT,Chi Fu Fa Yuen,Admiralty,False,False,True,name_similarity
N601,37X,ADMIRALTY STATION (EAST),PO TAT,Chi Fu Fa Yuen,Admiralty,False,False,True,name_similarity
N601,601,ADMIRALTY STATION (EAST),PO TAT,Admiralty (East),Po Tat Estate,False,True,False,name_similarity
N601,962A,ADMIRALTY STATION (EAST),PO TAT,Tuen Mun (Yuet Wu Villa),Admiralty,False,False,True,name_similarity
N619,111P,SHUN LEE,CENTRAL (MACAU FERRY),Choi Fook Estate,Central (Macau Ferry),False,True,False,name_similarity
N619,115P,SHUN LEE,CENTRAL (MACAU FERRY),Laguna Verde,Central (Macau Ferry),False,True,False,name_similarity
N619,1P,SHUN LEE,CENTRAL (MACAU FERRY),Wong Nai Chung Road (Broadwood Road),Central,False,True,False,name_similarity
N619,2,SHUN LEE,CENTRAL (MACAU FERRY),Grand Promenade,Central (Macau Ferry),False,True,False,name_similarity
N619,37A,SHUN LEE,CENTRAL (MACAU FERRY),Chi Fu Fa Yuen,Central,False,True,False,name_similarity
N619,4,SHUN LEE,CENTRAL (MACAU FERRY),Wong Chuk Hang / Wah Fu (South),Central,False,True,False,name_similarity
N619,619,SHUN LEE,CENTRAL (MACAU FERRY),Central (Macau Ferry),Shun Lee Estate,False,False,True,name_similarity
N619,619P,SHUN LEE,CENTRAL (MACAU FERRY),Shun Lee Estate,Central (Macau Ferry),True,True,False,name_similarity
N619,619X,SHUN LEE,CENTRAL (MACAU FERRY),Shun Lee Estate,Central (Macau Ferry),True,True,False,name_similarity
N619,788,SHUN LEE,CENTRAL (MACAU FERRY),Siu Sai Wan (Island Resort),Central (Macau Ferry),False,True,False,name_similarity
N619,88R,SHUN LEE,CENTRAL (MACAU FERRY),City One Shatin,Central,False,True,False,name_similarity
N619,N619,SHUN LEE,CENTRAL (MACAU FERRY),Central (Macau Ferry),Shun Lee Estate,False,False,True,name_similarity
N619,N90,SHUN LEE,CENTRAL (MACAU FERRY),South Horizons,Central (Macau Ferry),False,True,False,name_similarity
N619,SP10,SHUN LEE,CENTRAL (MACAU FERRY),Kai Tak Sports Park,Central (Macau Ferry),False,True,False,name_similarity
N619,1,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Happy Valley (Upper),True,False,False,name_similarity
N619,109,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Ho Man Tin Estate,True,False,False,name_similarity
N619,111,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Ping Shek Estate,True,False,False,name_similarity
N619,111P,CENTRAL (MACAU FERRY),SHUN LEE,Choi Fook Estate,Central (Macau Ferry),False,False,True,name_similarity
N619,115,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Kowloon City Ferry Pier,True,False,False,name_similarity
N619,115P,CENTRAL (MACAU FERRY),SHUN LEE,Laguna Verde,Central (Macau Ferry),False,False,True,name_similarity
N619,15,CENTRAL (MACAU FERRY),SHUN LEE,Central,The Peak,True,False,False,name_similarity
N619,182,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Sha Tin (Yu Chui Court),True,False,False,name_similarity
N619,182X,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Sha Tin (Yu Chui Court),True,False,False,name_similarity
N619,1P,CENTRAL (MACAU FERRY),SHUN LEE,Wong Nai Chung Road (Broadwood Road),Central,False,False,True,name_similarity
N619,2,CENTRAL (MACAU FERRY),SHUN LEE,Grand Promenade,Central (Macau Ferry),False,False,True,name_similarity
N619,37A,CENTRAL (MACAU FERRY),SHUN LEE,Chi Fu Fa Yuen,Central,False,False,True,name_similarity
N619,4,CENTRAL (MACAU FERRY),SHUN LEE,Wong Chuk Hang / Wah Fu (South),Central,False,False,True,name_similarity
N619,619,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Shun Lee Estate,True,True,False,name_similarity
N619,619P,CENTRAL (MACAU FERRY),SHUN LEE,Shun Lee Estate,Central (Macau Ferry),False,False,True,name_similarity
N619,619X,CENTRAL (MACAU FERRY),SHUN LEE,Shun Lee Estate,Central (Macau Ferry),False,False,True,name_similarity
N619,641,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Kai Tak (Kai Ching Estate),True,False,False,name_similarity
N619,788,CENTRAL (MACAU FERRY),SHUN LEE,Siu Sai Wan (Island Resort),Central (Macau Ferry),False,False,True,name_similarity
N619,88R,CENTRAL (MACAU FERRY),SHUN LEE,City One Shatin,Central,False,False,True,name_similarity
N619,N11,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Airport (Ground Transportation Centre),True,False,False,name_similarity
N619,N121,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Ngau Tau Kok,True,False,False,name_similarity
N619,N182,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Sha Tin (Kwong Yuen),True,False,False,name_similarity
N619,N619,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Shun Lee Estate,True,True,False,name_similarity
N619,N680,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Ma On Shan (Kam Ying Court),True,False,False,name_similarity
N619,N691,CENTRAL (MACAU FERRY),SHUN LEE,Central (Macau Ferry),Tiu Keng Leng (King Ling Road),True,False,False,name_similarity
N619,N90,CENTRAL (MACAU FERRY),SHUN LEE,South Horizons,Central (Macau Ferry),False,False,True,name_similarity
N619,SP10,CENTRAL (MACAU FERRY),SHUN LEE,Kai Tak Sports Park,Central (Macau Ferry),False,False,True,name_similarity
N64,A20,AIRPORT (GROUND TRANSPORTATION CENTRE),TUNG CHUNG (YAT TUNG),Hung Hom Station,Airport,False,False,True,name_similarity
N64,E23,AIRPORT (GROUND TRANSPORTATION CENTRE),TUNG CHUNG (YAT TUNG),Tsz Wan Shan (South),Airport (Ground Transportation Centre),False,False,True,name_similarity
N64,N11,AIRPORT (GROUND TRANSPORTATION CENTRE),TUNG CHUNG (YAT TUNG),Central (Macau Ferry),Airport (Ground Transportation Centre),False,False,True,name_similarity
N64,N21,AIRPORT (GROUND TRANSPORTATION CENTRE),TUNG CHUNG (YAT TUNG),Tsim Sha Tsui (Star Ferry),Airport (Ground Transportation Centre),False,False,True,name_similarity
N680,111P,KAM YING COURT,CENTRAL (MACAU FERRY),Choi Fook Estate,Central (Macau Ferry),False,True,False,name_similarity
N680,115P,KAM YING COURT,CENTRAL (MACAU FERRY),Laguna Verde,Central (Macau Ferry),False,True,False,name_similarity
N680,1P,KAM YING COURT,CENTRAL (MACAU FERRY),Wong Nai Chung Road (Broadwood Road),Central,False,True,False,name_similarity
N680,2,KAM YING COURT,CENTRAL (MACAU FERRY),Grand Promenade,Central (Macau Ferry),False,True,False,name_similarity
N680,37A,KAM YING COURT,CENTRAL (MACAU FERRY),Chi Fu Fa Yuen,Central,False,True,False,name_similarity
N680,4,KAM YING COURT,CENTRAL (MACAU FERRY),Wong Chuk Hang / Wah Fu (South),Central,False,True,False,name_similarity
N680,619P,KAM YING COURT,CENTRAL (MACAU FERRY),Shun Lee Estate,Central (Macau Ferry),False,True,False,name_similarity
N680,619X,KAM YING COURT,CENTRAL (MACAU FERRY),Shun Lee Estate,Central (Macau Ferry),False,True,False,name_similarity
N680,788,KAM YING COURT,CENTRAL (MACAU FERRY),Siu Sai Wan (Island Resort),Central (Macau Ferry),False,True,False,name_similarity
N680,88R,KAM YING COURT,CENTRAL (MACAU FERRY),City One Shatin,Central,False,True,False,name_similarity
N680,N680,KAM YING COURT,CENTRAL (MACAU FERRY),Central (Macau Ferry),Ma On Shan (Kam Ying Court),False,False,True,name_similarity
N680,N90,KAM YING COURT,CENTRAL (MACAU FERRY),South Horizons,Central (Macau Ferry),False,True,False,name_similarity
N680,SP10,KAM YING COURT,CENTRAL (MACAU FERRY),Kai Tak Sports Park,Central (Macau Ferry),False,True,False,name_similarity
N680,1,CENTRAL (MACAU FERRY),KAM YING COURT,Central (Macau Ferry),Happy Valley (Upper),True,False,False,name_similarity
N680,109,CENTRAL (MACAU FERRY),KAM YING COURT,Central (Macau Ferry),Ho Man Tin Estate,True,False,False,name_similarity
N680,111,CENTRAL (MACAU FERRY),KAM YING COURT,Central (Macau Ferry),Ping Shek Estate,True,False,False,name_similarity
N680,111P,CENTRAL (MACAU FERRY),KAM YING COURT,Choi Fook Estate,Central (Macau Ferry),False,False,True,name_similarity
